,id,created_at,retweet_count,user_screen_name,user_followers_count,user_location,Hashtags,text
308,1114165284842160133,2019-04-05 13:57:58,0,FundacjaIRME,365,"Poznań, Polska",[],Kowalczyk odpowiada PAS: Poziomy alarmów smogowych są wyważone - przez @BiznesAlert…
309,1114163467030806530,2019-04-05 13:50:45,0,MobilneMiasto,235,"Warszawa, Polska","[{'text': 'sharing', 'indices': [15, 23]}, {'text': 'carsharing', 'indices': [38, 49]}]",Limit smog. Go #sharing. Jeden pojazd #carsharing zastępuje potrzebę mobilności ponad 10. aut prywatnych. A poza au…
310,1114162285767995392,2019-04-05 13:46:03,0,BiznesAlert,7849,Warszawa,"[{'text': 'smog', 'indices': [52, 57]}, {'text': 'BA24', 'indices': [100, 105]}]",Kowalczyk odpowiada @alarm_smogowy: Poziomy alarmów #smog'owych są wyważone #BA24…
311,1114157959368642563,2019-04-05 13:28:52,7,SmogLab,775,Poland,[],"Tak byłoby w 2018 roku, gdyby wdrożyć rekomendacje ekspertów Ministerstwa Zdrowia. Przy nowym poziomie alarmu smogo…"
312,1114146903791427584,2019-04-05 12:44:56,7,MikusekP,474,"Warszawa, Polska","[{'text': 'BlackFriday', 'indices': [57, 69]}, {'text': 'smog', 'indices': [93, 98]}]",RT @jmpandera: Reklama dźwignią handlu. Dzięki @MikusekP #BlackFriday Dopalacze na przecenie #smog
313,1114145922274025475,2019-04-05 12:41:02,0,domin_smog,25,,[],@walery4 @katarynaaa Michnik też nigdy nie był dziennikarzem
314,1114140717046272001,2019-04-05 12:20:21,0,domin_smog,25,,[],@lkwarzecha @EnObywatel Teraz w modzie słuchawki z aktywnym wytłumianiem. Przelatującego obok samolotu nie słychać
315,1114139748094873600,2019-04-05 12:16:30,0,Wad_emecum,3197,Warsaw,[],"@domin_smog teraz już nie ma i długo nie będzie spadku ""popytu"", bo wszystkie roczniki 0-19 są ok.380k…"
316,1114139652288667650,2019-04-05 12:16:07,0,domin_smog,25,,[],@KuczynskiG @ihwiss_aszwoj Stawiałbym jednak na herbatę
317,1114139419735359488,2019-04-05 12:15:12,0,bartyzel,3190,"Grochów, Warszawa, Polska",[],"@AgataKowalskaTT @MarekSzolc @NIKgovPL Widziałem mnóstwo badań mówiących inaczej, a rekordowe pomiary smogu to z re…"
318,1114138541964001280,2019-04-05 12:11:42,0,domin_smog,25,,[],@Wad_emecum Pytanie tez jak pogodzić wzrost podaży pracy (pensum) z brakiem zwolnień przy spadku popytu na tą pracę (demografia)?
319,1114134945105088512,2019-04-05 11:57:25,0,AgataKowalskaTT,3535,,[],@bartyzel @MarekSzolc Tyle że nie. Polecam dane naukowe @NIKgovPL zamiast wyobrażeń. I dan…
320,1114132359060905984,2019-04-05 11:47:08,0,AgataKowalskaTT,3535,,"[{'text': 'smog', 'indices': [101, 106]}]","@bartyzel @MarekSzolc Taką nniewielką, że w lecie w Warszawie mamy ostro przekroczone stany alarmowe #smog."
321,1114130829532442624,2019-04-05 11:41:03,3,AgataKowalskaTT,3535,,"[{'text': 'smog', 'indices': [40, 45]}]",^_^ Wiedza w Ratuszu! Wiedza w Ratuszu! #smog
322,1114130019150909443,2019-04-05 11:37:50,0,marv_siner,120,"Gdańsk, Polska",[],"@filippskora @Bart_Wielinski To nie smog, to morska bryza"
323,1114128736637427713,2019-04-05 11:32:44,0,AntoniRadziwill,45,Beijing,"[{'text': 'Chiny', 'indices': [36, 42]}, {'text': 'Pekin', 'indices': [43, 49]}, {'text': 'przedwiośnie', 'indices': [51, 64]}, {'text': '大裤衩', 'indices': [66, 70]}, {'text': 'ChinaZun', 'indices': [72, 81]}, {'text': 'CITIC', 'indices': [83, 89]}, {'text': 'smog', 'indices': [90, 95]}]",U nas już kwitnie smog. A u was? #Chiny #Pekin #przedwiośnie #大裤衩 #ChinaZun #CITIC #smog
324,1114123249447841795,2019-04-05 11:10:56,0,filippskora,188,Brussels & Kraków,[],@Bart_Wielinski Smog widzę.
325,1114111261749465088,2019-04-05 10:23:18,0,TerazSrodowisko,1378,"Warszawa, Polska","[{'text': 'ochrona_powietrza', 'indices': [54, 72]}]",Sejmiki województw będą musiały przyjąć nowe programy #ochrona_powietrza oraz plany działań krótkoterminowych w nie…
326,1114109564461432832,2019-04-05 10:16:33,0,xmercyxx,2427,LLJ🕊,[],Mogę nawet zaakceptować smog
327,1114094971139837952,2019-04-05 09:18:34,6,RokickaJulia,421,"Wrocław, Polska",[],Moje priorytety na wybory @Europarl_PL: 1)stop smog 2)stop śmieciom 3)różnorodni równi w prawach 4)transport dla…
328,1114084063441297410,2019-04-05 08:35:14,1,MonikaCycling,185,,"[{'text': 'smog', 'indices': [70, 75]}]",RT @MiastoJestNasze: Europejczyk żyje średnio krócej o dwa lata przez #smog - wynika z danych World Economic Forum. Podkreślamy - to śred…
329,1114081765688258560,2019-04-05 08:26:06,0,AdamKrawacki,336,,"[{'text': 'osPodwawelskie', 'indices': [20, 35]}, {'text': 'smog', 'indices': [92, 97]}]",Kluczenie uliczkami #osPodwawelskie na pewno to duży plus dla emisji spalin samochodowych 😈 #smog
330,1114080146208772096,2019-04-05 08:19:40,0,KittyHissmore,226,EU(PL),[],"Wątek. Mam pytanie do wszystkich, którym zależy na życiu bez smogu, do którego produkcji przyczynia się taka działa…"
331,1114074982940925955,2019-04-05 07:59:09,0,KostkaOlga,1564,Poland,[],"@ZasadaMarcin @zachodni Gotuję się czytając to, a jestem dopiero w połowie. Naprawdę nie ma na Śląsku ważniejszych…"
332,1114072816297611264,2019-04-05 07:50:32,1,MiastoJestNasze,7828,"Warsaw, Poland","[{'text': 'smog', 'indices': [49, 54]}]",Europejczyk żyje średnio krócej o dwa lata przez #smog - wynika z danych World Economic Forum. Podkreślamy - to ś…
333,1114057110298427392,2019-04-05 06:48:07,0,DorotaNiecko,2664,"Katowice, Poland","[{'text': 'smog', 'indices': [111, 116]}]","Poziom alarmowania o smogu (pył zawieszony) obniżony z 300 na 250μg/m3. Niby niższy, ale i tak najwyższy w UE. #smog"
334,1114056933097582594,2019-04-05 06:47:25,0,FundacjaIRME,365,"Poznań, Polska","[{'text': 'ekologia', 'indices': [93, 102]}, {'text': 'środowisko', 'indices': [103, 114]}]",Polacy korzystają z rozwiązań chroniących ich przed skutkami smogu - #ekologia #środowisko…
335,1114056067095453696,2019-04-05 06:43:59,0,COS_Poznan,108,ul. Polna 7 62-006 Kobylnica,"[{'text': 'smog', 'indices': [61, 66]}]",Polacy korzystają z rozwiązań chroniących ich przed skutkami #smog.u
336,1114055813675593730,2019-04-05 06:42:58,5,SmogLab,775,Poland,[],Wczoraj Minister Środowiska ogłosił nowe progi ostrzegania przed zanieczyszczeniem powietrza. Poziom alarmowania o…
337,1114055441359757312,2019-04-05 06:41:30,0,TurekZbig,34,,"[{'text': 'smog', 'indices': [53, 58]}]","@A_Pawlikowski @TomaszDetka A nie, bo zimą oddychamy #smog.iem"
338,1114052981119508480,2019-04-05 06:31:43,13,SmogLab,775,Poland,[],"Nowe progi alarmowe dla smogu mają być prawie 3x wyższe niż rekomendacje ekspertów zajmująych się zdrowiem. ""Mówie…"
339,1114052718069469184,2019-04-05 06:30:40,0,PanPalemka,626,,[],@PrezesTwiterza @napalonywikary Kpop potężnym wdechem ściąga smog z Chin nad parafię Wikarego.
340,1114052427542597632,2019-04-05 06:29:31,0,BiuroprasoweEco,173,"Opole, Polska","[{'text': 'smog', 'indices': [91, 96]}, {'text': 'niskaemisja', 'indices': [97, 109]}]",Zapowiadają się bardziej restrykcyjne przepisy dotyczące informowania o smogu. Jesteśmy za #smog #niskaemisja…
341,1114052095747997697,2019-04-05 06:28:12,0,zaba541,810,,[],@PremierRP Tam powoduje że dziś smog kłamstw i manipulacji...
342,1114041904730181633,2019-04-05 05:47:42,3,tomek_wyszynski,1157,,[],"RT @Energetyka_24: Tyle samo pyłów, co pięcioletnie drzewo, jest w stanie wyłapać metr kwadratowy łąki antysmogowej, którą opracowano w Pol…"
343,1114040735102382080,2019-04-05 05:43:03,0,FundacjaIRME,365,"Poznań, Polska","[{'text': 'ekologia', 'indices': [79, 88]}, {'text': 'środowisko', 'indices': [89, 100]}, {'text': 'natura', 'indices': [101, 108]}]",Codzienny raport smogowy – 5.04.2019 - przez @swiatoze #ekologia #środowisko #natura…
344,1114038974824239104,2019-04-05 05:36:04,0,DariaGrzesiek,81,"Mazowieckie, Polska",[],"Wiem, że sądy, prawa kobiet i smog to nośne tematy, które bardziej rozgrzewają Polaków, ale gdzie w tym wszystkim z…"
345,1114038243866157056,2019-04-05 05:33:09,0,FundacjaIRME,365,"Poznań, Polska",[],"Smog spowija także wioski. Potrzeba wsparcia na wymianę starych pieców / Aktualne wiadomości z Polski, informacje r…"
346,1114037549880827904,2019-04-05 05:30:24,0,SwiatOZE,301,,[],Mamy dobą nowinę – Ministerstwo Środowiska w końcu się zlitowało nad naszymi płucami i zapowiada obniżenie poziomów…
347,1114037448558825472,2019-04-05 05:30:00,3,Energetyka_24,5498,,[],"Tyle samo pyłów, co pięcioletnie drzewo, jest w stanie wyłapać metr kwadratowy łąki antysmogowej, którą opracowano…"
348,1114034032218705921,2019-04-05 05:16:25,4,mkaczerowski,1582,"Warsaw, Gliwice - Poland",[],Polecam Waszej uwadze Raport @WWF_Polska i @BCG „Polska 2050 dla pokoleń - wybieramy przyszłość”…
349,1114032978219405312,2019-04-05 05:12:14,0,BartekDajnowski,1255,Warszawa,[],"@Tulilam Rozumiem, ale chodziło mi o coś innego. Jeśli Grzegorz Braun napiszę, lub napisał książkę to domyślam się…"
350,1114030863837204480,2019-04-05 05:03:50,1,polacydlaklima1,2101,Poland,"[{'text': 'energetyka', 'indices': [66, 77]}, {'text': 'węgiel', 'indices': [78, 85]}, {'text': 'smog', 'indices': [86, 91]}, {'text': 'oze', 'indices': [92, 96]}]",RT @tlenu_prosze: Przyszło razem z rachunkiem. Witamy w XIX wieku.#energetyka #węgiel #smog #oze
351,1114027696433111040,2019-04-05 04:51:15,1,jaroslawdebski,41,,"[{'text': 'smog', 'indices': [92, 97]}]",RT @rowerowesygnaly: Interaktywna mapa jakości powietrza. Londyn zrobił to naprawdę dobrze. #smog 👉
352,1114025305679773696,2019-04-05 04:41:45,0,pierozekyoongi,1815,Yoongi’s heart,[],Wgl tak mnie wysypalo wokol mordy ze hej. Znaczy to sa z 3 syfy ale jak na moja wiecznie czysta cere to wysyp okej.…
353,1113974730917339136,2019-04-05 01:20:47,3,Andrzej92721218,94,"Warszawa, Polska",[],Alergie? Smog? Jest na to rada 👍👍👍
354,1113965036093841408,2019-04-05 00:42:15,0,13_hiddentrack,137,Beijing,[],"Zawsze jak jeżdżę pociągiem po Chinach i widzę ten smog w niektórych miastach, to stwierdzam, że Pekin jest jednak bardzo czysty..."
355,1113952320751116288,2019-04-04 23:51:44,3,NMiasto,32,,"[{'text': 'smog', 'indices': [81, 86]}, {'text': 'Warszawa', 'indices': [87, 96]}, {'text': 'RadaWarszawy', 'indices': [97, 110]}]",RT @AukselAnna: Za chwilę zaczynamy debatę na temat smogu i aut niskoemisyjnych. #smog #Warszawa #RadaWarszawy
356,1113924475261730817,2019-04-04 22:01:05,0,dupa_majkela,769,,[],@onlykwiatek @xlouehazza Inny klimat? To przez smog XD
357,1113914647063744521,2019-04-04 21:22:02,1,rowerowesygnaly,1411,"Poznań, Polska","[{'text': 'smog', 'indices': [71, 76]}]",Interaktywna mapa jakości powietrza. Londyn zrobił to naprawdę dobrze. #smog 👉
358,1113912964732596230,2019-04-04 21:15:20,0,MazurArtur,454,"Chełm, Polska",[],".@DziennikPL: „Polska czarna od smogu, brunatna od nienawiści"". @Zieloni tłumaczą, dlaczego przystąpili do Koalicji…"
359,1113910084432744457,2019-04-04 21:03:54,0,domin_smog,25,,[],@BeataZolnieruk @Platforma_org @J_Lewandowski Nagłaśniać jeszcze raz nagłaśniać. Na afisze z nim. Lewandowski był z…
360,1113909803238215696,2019-04-04 21:02:47,19,SkryckiAdam,2512,Warszawa/Zielona Góra,[],"RT @po_opolskie: UNIA CZYSTEGO POWIETRZA I TANIEJ ENERGII Pozyskamy środki unijne na zieloną energię, chroniącą klimat, nasze zdrowie, eli…"
361,1113909336433152001,2019-04-04 21:00:55,19,SkryckiAdam,2512,Warszawa/Zielona Góra,[],"RT @Platforma_org: UNIA CZYSTEGO POWIETRZA I TANIEJ ENERGII Pozyskamy środki unijne na zieloną energię, chroniącą klimat, nasze zdrowie, e…"
362,1113904911345967104,2019-04-04 20:43:20,8,jakubwiech,2406,"Warszawa, Mazowieckie","[{'text': 'Brexit', 'indices': [17, 24]}]","BTW, ciekawe jak #Brexit wygląda z perspektywy Elżbiety II, która pamięta przecież: 🇬🇧Układ w Monachium 🇬🇧II Wojnę…"
363,1113899083394109441,2019-04-04 20:20:11,1,place_wellness,49,Polska,[],"RT @Andrzej92721218: Dumny. Polska firma wprowadziła ma rynek markę BALLU. Gigant w produkcji m in urządzeń grzewczych, klimatyzacyjnych i…"
364,1113898866548588544,2019-04-04 20:19:19,0,place_wellness,49,Polska,"[{'text': 'ballupolska', 'indices': [71, 83]}, {'text': 'oczyszczaczepowietrza', 'indices': [84, 106]}]",marka BALLU. Brawo 👏👏👏 #ballupolska #oczyszczaczepowietrza…
365,1113898571143745536,2019-04-04 20:18:09,0,foxMariusz,0,,"[{'text': 'wtylewizji', 'indices': [104, 115]}]","Mamy wolny rynek czy regulowany? Zaraz zabronią nam jeździć samochodami bo to test niezdrowe, smog itd #wtylewizji"
366,1113898206495162368,2019-04-04 20:16:42,1,Andrzej92721218,94,"Warszawa, Polska",[],"Dumny. Polska firma wprowadziła ma rynek markę BALLU. Gigant w produkcji m in urządzeń grzewczych, klimatyzacyjnych…"
367,1113897516410515456,2019-04-04 20:13:57,4,londoneria,2196,"Westminster, London","[{'text': 'Londyn', 'indices': [66, 73]}, {'text': 'London', 'indices': [74, 81]}, {'text': 'Smog', 'indices': [82, 87]}]",RT @londoneria: Rowery oczyszczające powietrze na ulicach Londynu #Londyn #London #Smog Więcej naszych artykułów →→…
368,1113896162271145986,2019-04-04 20:08:34,0,August11047403,5,,[],@MGolbik @joannakluzik @KLubnauer @Zieloni @KossakM @NewsPlatforma @KEuropejska @wlodekczarzasty @KosiniakKamysz Na…
369,1113891787372888065,2019-04-04 19:51:11,0,JanMencwel,4532,Warszawa,[],"@smog_wawerski @MiastoJestNasze Zgadzam się, gdzie ma być eko jak nie nad Wisłą? Gdybym to ja pisał warunki tego ko…"
370,1113889866603954179,2019-04-04 19:43:33,0,michalsetlak,3315,"Warszawa, Poland",[],@rzedowska @KurtykaMichal @MarcinKorolec @BacaPogorzelska @fppepl @MinZdrowia @alarm_smogowy @WysokieNapiecie…
371,1113884417292894214,2019-04-04 19:21:54,0,SlawekKuchta,85,Poland,[],"Łąki, które niczym filtry, wyłapują smog."
372,1113882996522799111,2019-04-04 19:16:15,0,AdelAlda27,191,Polska,[],"@waldemarkowal A kto ten smog nam zafundował, kto rządził tyle lat i srał, do chu. dupy i kamieni kupy."
373,1113881312581046282,2019-04-04 19:09:34,0,lovejiminiex,1831,in jimin's heart,[],@taevbubbles nie odpowiadam za zdrowie twoich dróg oddechowych przez ten smog u mnie tak na marginesie
374,1113880596827262979,2019-04-04 19:06:43,11,alarm_smogowy,3332,,[],"To kpina. Teraz poziomy alarmowe dla PM10 są najwyższe w UE, a po zmianie będą... najwyższe w całej UE.…"
375,1113879838144778240,2019-04-04 19:03:42,0,sztukazalosci,1308,bts exo nct,[],@shannscoffee no moje problemy z oddychaniem+smog to ten
376,1113872364910141440,2019-04-04 18:34:01,0,MavrocK11,494,W-wa,[],Krakowskie dzieci nie mają lekko przez ten smog
377,1113865973373853696,2019-04-04 18:08:37,0,AndrzejDziukala,338,Warszawa,"[{'text': 'Warszawa', 'indices': [0, 9]}]",#Warszawa - pierwsza 10 czasu straconego w korkach na świecie... 😤 Jest co robić @trzaskowski_ @warszawa…
378,1113863601817817088,2019-04-04 17:59:11,0,polskieradiopl,23638,Polska,"[{'text': 'środowiska', 'indices': [22, 33]}]","Rzecznik ministerstwa #środowiska mówi, że ""jakość powietrza w Polsce poprawi się za kilka lat"" za sprawą rządowego…"
379,1113858948451459073,2019-04-04 17:40:42,0,Marcin44630385,2,U Siebie. Kurwa,[],"@wiosnabiedronia @LukaszKohut A gdzie był smog 20, 30, a nawet 40 lat temu na Śląsku? Tzn. co mamy zrobić? Przez 50…"
380,1113857015129038849,2019-04-04 17:33:01,0,KlarWieting77,15,,[],@Radio_TOK_FM Piece dymią 5 miesięcy a smog mamy przez 12 więc czas udać się po rozum do głowy..
381,1113856857515483137,2019-04-04 17:32:23,1,smog_wawerski,270,"Warszawa, Polska",[],"W warunkach konkursu na dzierżawę bulwarów nie ma WYMOGU działań ograniczających ""produkcję"" plastiku nad Wisła. Tr…"
382,1113853633353932805,2019-04-04 17:19:35,0,smog_wawerski,270,"Warszawa, Polska",[],@JustynaGlusman @Ekokons Preferencja to nie wymóg❗ Stałoby się coś gdyby wszyscy startujący mieli wpisany WYMÓG ogr…
383,1113853062299488256,2019-04-04 17:17:19,0,graniszewski,547,,[],"""Polska czarna od smogu, brunatna od nienawiści"". Zieloni tłumaczą, dlaczego przystąpili do Koalicji Europejskiej"
384,1113849681921101825,2019-04-04 17:03:53,0,PR24_pl,39112,Warszawa,"[{'text': 'smog', 'indices': [23, 28]}]",Obecnie w Polsce alarm #smog.owy ogłaszany jest po przekroczeniu średniodobowej wartości 300 mikrogramów na metr sz…
385,1113841363018309634,2019-04-04 16:30:49,0,ALetkiewicz,5704,Poland,"[{'text': 'PiS', 'indices': [100, 104]}, {'text': 'smog', 'indices': [117, 122]}]","@Gorlewski10 ... a to pukanie jest coraz bliżej, ... złodziejstwo, rozdawnictwo .. na całego. Smród #PiS'i gorszy od #smog'u."
386,1113835381240344577,2019-04-04 16:07:03,17,AndrzejGu,407,Krako,[],Poziomy alarmowania zaproponowane dziś przez @MinSrodowiska to kpina ze zdrowia Polaków. Co na to @MinZdrowia?…
387,1113831129998614540,2019-04-04 15:50:10,2,PlatformaPo,10,Warszawa Praga-Północ ,[],"UNIA CZYSTEGO POWIETRZA I TANIEJ ENERGII Pozyskamy środki unijne na zieloną energię, chroniącą klimat, nasze zdrow…"
388,1113823690175725568,2019-04-04 15:20:36,13,Archie_Choar,716,,[],"RT @bbudka: UNIA CZYSTEGO POWIETRZA I TANIEJ ENERGII Pozyskamy środki unijne na zieloną energię, chroniącą klimat, nasze zdrowie, eliminuj…"
389,1113793791696175104,2019-04-04 13:21:47,0,Agnieszka032,338,,[],@zyziza To już wiemy dlaczego Krakusy żyją dłużej. Dają upust emocjom. Smog nie ma tu nic do rzeczy:)
390,1113791564067872768,2019-04-04 13:12:56,0,smog_wawerski,270,"Warszawa, Polska",[],"@SMWarszawa Na zadane przez dzieci pytanie trzeba było odpowiedzieć: ""Drogie dzieci, trucicieli karze się mandatem…"
391,1113790285505540096,2019-04-04 13:07:51,0,smog_wawerski,270,"Warszawa, Polska",[],"Na zadane przez dzieci pytanie trzeba było odpowiedzieć: ""Drogie dzieci, trucicieli karze się mandatem 80zł. Tyle w…"
392,1113788823627026432,2019-04-04 13:02:03,0,komarzeniec,5,,[],@Turles44 Gdyby nie smog to idealna na modny ostatnio stos.
393,1113782707601932288,2019-04-04 12:37:45,0,gaskadamian,1731,Warsaw / #Team4F,[],@KoRnFCB Coś w tym jest : Naturalny smród &gt; smog 😉
394,1113782353573437443,2019-04-04 12:36:20,0,KoRnFCB,927,Szczytno,[],"@gaskadamian Dokładnie. Każdy ma swoje miejsce i niech będzie tam, gdzie mu dobrze. Lepsze to niż słynny smog 😉"
395,1113781074541330432,2019-04-04 12:31:15,1,PO_Lodzkie,1460,"Łódzkie, Polska",[],"RT @adam_korol: UNIA CZYSTEGO POWIETRZA I TANIEJ ENERGII👍 Pozyskamy środki unijne na zieloną energię, chroniącą klimat, nasze zdrowie, eli…"
396,1113778756387254272,2019-04-04 12:22:03,7,NewsPlatforma,8940,"Warszawa, Polska",[],"RT @KorWroblewska: Pozyskamy środki unijne na zieloną energię, chroniącą klimat, nasze zdrowie, eliminującą smog, a zarazem tańszą dla prze…"
397,1113777667600465920,2019-04-04 12:17:43,1,adam_korol,2118,"#Gdansk, #pomorskie",[],"UNIA CZYSTEGO POWIETRZA I TANIEJ ENERGII👍 Pozyskamy środki unijne na zieloną energię, chroniącą klimat, nasze zdro…"
398,1113776510060695552,2019-04-04 12:13:07,2,gladiatorvicto,1032,,[],"RT @MagorzataGrajew: @pisorgpl Za rządów PiS smog coraz większy, węgiel z Rosji to ok. 70% całego importu, wzrósł trzykrotnie i rośnie nada…"
399,1113776274424700928,2019-04-04 12:12:11,2,MagorzataGrajew,389,,[],"@pisorgpl Za rządów PiS smog coraz większy, węgiel z Rosji to ok. 70% całego importu, wzrósł trzykrotnie i rośnie n…"
400,1113775297822908417,2019-04-04 12:08:18,0,WDobrarada,174,"Warszawa, Polska",[],"@bbudka Hahahahaha😂 jakie środki, jaki smog."
401,1113774071077113856,2019-04-04 12:03:26,0,NaczelnyBezczel,22,,[],"@wiosnabiedronia @LukaszKohut Od zapylenia to jeszcze rozumiem, ale smog ? ;) jajcarze z was."
402,1113773188104716288,2019-04-04 11:59:55,7,KorWroblewska,4102,Warszawa,[],"Pozyskamy środki unijne na zieloną energię, chroniącą klimat, nasze zdrowie, eliminującą smog, a zarazem tańszą dla…"
403,1113751732255903749,2019-04-04 10:34:40,1,bartiniPL,506,Rzeczpospolita Polska,"[{'text': 'smog', 'indices': [69, 74]}, {'text': 'TadeuszZielonka', 'indices': [97, 113]}, {'text': 'NOx', 'indices': [126, 130]}]","RT @rzedowska: Za to, że jest niska świadomość na temat szkodliwości #smog odpowiadają lekarze - #TadeuszZielonka w @warszawa #NOx nas truj…"
404,1113751142813569024,2019-04-04 10:32:19,0,moja_polska,0,,"[{'text': 'MojaPiątka', 'indices': [19, 30]}]","@beatamk @pisorgpl #MojaPiątka Niepełnosprawni, SOR, Lekarze i Pielęgniarki, Smog, Nauczyciele"
405,1113746317111582720,2019-04-04 10:13:09,0,rzedowska,403,,"[{'text': 'JakubFaryś', 'indices': [0, 11]}]","#JakubFaryś odważnie o tym, że nie wierzy w zmiany, bo do tej pory żadna władza nie podjęła realnych działań mający…"
406,1113746098722672640,2019-04-04 10:12:16,0,Quercu_Mountain,1693,Polska,[],"@leva_joanna Oj Bidulko😕Przegrzanie, smog, za mało ruchu. Zalecenie😊Chleb z masłem, i drobno pokrojonym czosnkiem o…"
407,1113744700459180032,2019-04-04 10:06:43,0,rzedowska,403,,[],Skąd mam nowotwór płuc? Miks genów i ekspozycja na szkodliwe substancje. O tym trzeba mówić. Dziś mówi…
408,1113744533672665088,2019-04-04 10:06:03,0,tyska_a,109,,[],Nad tą Warszawa to smog niesamowity
409,1113740569178718208,2019-04-04 09:50:18,1,tlenu_prosze,157,"Radom, Polska","[{'text': 'energetyka', 'indices': [48, 59]}, {'text': 'węgiel', 'indices': [60, 67]}, {'text': 'smog', 'indices': [68, 73]}, {'text': 'oze', 'indices': [74, 78]}]",Przyszło razem z rachunkiem. Witamy w XIX wieku.#energetyka #węgiel #smog #oze
410,1113738119898116098,2019-04-04 09:40:34,1,rzedowska,403,,"[{'text': 'smog', 'indices': [54, 59]}, {'text': 'TadeuszZielonka', 'indices': [82, 98]}, {'text': 'NOx', 'indices': [111, 115]}]","Za to, że jest niska świadomość na temat szkodliwości #smog odpowiadają lekarze - #TadeuszZielonka w @warszawa #NOx…"
411,1113724638817857537,2019-04-04 08:47:00,0,paveu2,10,Wroclaw,[],@tvn24rozmowa @RobertBiedron Tu jest sedno politycznego pierdolenia. P. Biedroń dotknął prawdziwego problemu Polakó…
412,1113722326976290816,2019-04-04 08:37:49,3,AukselAnna,926,"Warszawa, Białołęka","[{'text': 'smog', 'indices': [65, 70]}, {'text': 'Warszawa', 'indices': [71, 80]}, {'text': 'RadaWarszawy', 'indices': [81, 94]}]",Za chwilę zaczynamy debatę na temat smogu i aut niskoemisyjnych. #smog #Warszawa #RadaWarszawy
413,1113718967384907776,2019-04-04 08:24:28,0,Zacharuk_K,164,"Warszawa, Polska","[{'text': 'smog', 'indices': [59, 64]}]",Polska wieś się dusi. Potrzebne pilne działania w zakresie #smog
414,1113717637333311488,2019-04-04 08:19:11,1,MartaLokje,2218,,"[{'text': 'smog', 'indices': [112, 117]}, {'text': 'wieś', 'indices': [118, 123]}, {'text': 'ogrzewanie', 'indices': [124, 135]}]",RT @AgropolskaPL: Smog spowija także wsie. Potrzeba wsparcia na wymianę starych pieców #smog #wieś #ogrzewanie @sm…
415,1113716510953025536,2019-04-04 08:14:42,1,AgropolskaPL,2665,Polska,"[{'text': 'smog', 'indices': [94, 99]}, {'text': 'wieś', 'indices': [100, 105]}]",Smog spowija także wsie. Potrzeba wsparcia na wymianę starych pieców #smog #wieś…
416,1113709241611759621,2019-04-04 07:45:49,1,a_niedzielski,950,,[],"RT @MGut888: @mart_markiewicz @a_niedzielski @KlaraKlinger Smog, cukier, konieczność podejmowania aktywności fizycznej - wiele tematów poja…"
417,1113708298061139968,2019-04-04 07:42:04,1,MGut888,72,,[],"@mart_markiewicz @a_niedzielski @KlaraKlinger Smog, cukier, konieczność podejmowania aktywności fizycznej - wiele t…"
418,1113694565104484352,2019-04-04 06:47:30,0,KrajowaK,32,,"[{'text': 'zaproskominiarza', 'indices': [92, 109]}]",@MSWiA_GOV_PL @KGPSP @PolskaPolicja @Straz_Graniczna My dorzucamy swoje do statystyk PSP :) #zaproskominiarza…
419,1113690659901333504,2019-04-04 06:31:59,0,ESKA_INFO,1556,,"[{'text': 'Gdańsk', 'indices': [34, 41]}, {'text': 'smog', 'indices': [42, 47]}]",Co sądzicie o pomyśle radnego? 🤔💨 #Gdańsk #smog
420,1113689099603521536,2019-04-04 06:25:47,0,bartgor,402,,[],@bartbuks W Krakowie taki smog że ich przydusiło.
421,1113687629772611586,2019-04-04 06:19:56,0,smog_wawerski,270,"Warszawa, Polska",[],Zakaz sprzedaży kotłów c.o. poniżej 5 klasy? POLSKIE SKŁADY BUDOWLANE MRÓWKA dalej sprzedają a przepisy nowego roz…
422,1113687588521508864,2019-04-04 06:19:47,0,kmksiezopolski,376,Warszawa,[],@BiznesAlert @MinSrodowiska Wprowadzenie drakonskich kar dla osób palących śmiecie to pilna regulacja oczekiwana pr…
423,1113681299053711360,2019-04-04 05:54:47,0,FundacjaIRME,365,"Poznań, Polska","[{'text': 'ekologia', 'indices': [80, 89]}, {'text': 'środowisko', 'indices': [90, 101]}, {'text': 'natura', 'indices': [102, 109]}]",Codzienny raport smogowy – 4.04. 2019 - przez @swiatoze #ekologia #środowisko #natura…
424,1113681255814582272,2019-04-04 05:54:37,2,kmksiezopolski,376,Warszawa,[],RT @kmksiezopolski: @mac_podo @Piotr_Stepinski @JerzyBuzek @alarm_smogowy @ISECS_PL @MinEnergii Proszę pokazać dokładne obliczenia a nie bu…
425,1113681194363883520,2019-04-04 05:54:22,2,kmksiezopolski,376,Warszawa,[],"RT @prosumentorg: Raport ""Wykorzystanie potencjału OZE w walce ze smogiem na terenach wiejskich"" przygotowany przez @ISECS_PL stawia na ene…"
426,1113677406500474881,2019-04-04 05:39:19,0,SwiatOZE,301,,"[{'text': 'pogoda', 'indices': [99, 106]}]","Dziś umiarkowanie, w wielu miejscach poziom zanieczyszczenia powietrza został jednak przekroczony, #pogoda za to ma…"
427,1113656683480395776,2019-04-04 04:16:58,0,d_przybylski,110,"Małopolskie, Polska",[],@BorekMati @CezaryKucharski W Krakowie był smog. A jak smog to nie powinno się biegać.
428,1113582854779342848,2019-04-03 23:23:36,0,happilyallie,547,H of the Hollywood sign.,[],"o, cos dla mnie na wroclawski smog"
